référence;id entrepot;stock
610409;1;575
550512;1;3
402104;1;82
402106;1;66
402110;1;89
402116;1;45
460120;1;2400
460130;1;1950
460150;1;1700
460180;1;150
401011;1;200
620719;1;23
630719;1;23
650661;1;40
600509;1;46
690170;1;4
627559;1;99
515209;1;30
515409;1;30
555000;1;39
515420;1;39
515100;1;49
650820;1;89
