Référence;Label;En Vente;Description;Prix vente HT;taux TVA;poids;volume;Image;Code douanier;code_barre
ZC318/4;T8;1;T8 - 595 x 595 x 92;37.64; 20.00 ;;;;;
ZC318/4+Dim1-10V;T8;1;T8 - 595 x 595 x 92;61.28; 20.00 ;;;;;
ZC318/4+DimDALI;T8;1;T8 - 595 x 595 x 92;65.96; 20.00 ;;;;;
ZC318/4+DimDSI;T8;1;T8 - 595 x 595 x 92;78.32; 20.00 ;;;;;
ZC318/4+NZ;T8;1;T8 - 595 x 595 x 92;75.64; 20.00 ;;;;;
ZC418/4;T8;1;T8 - 595 x 595 x 92;35.32; 20.00 ;;;;;
ZC418/4+Dim1-10V;T8;1;T8 - 595 x 595 x 92;59; 20.00 ;;;;;
ZC418/4+DimDALI;T8;1;T8 - 595 x 595 x 92;63.64; 20.00 ;;;;;
ZC418/4+DimDSI;T8;1;T8 - 595 x 595 x 92;76.04; 20.00 ;;;;;
ZC418/4+NZ;T8;1;T8 - 595 x 595 x 92;73.32; 20.00 ;;;;;
ZC136/4;T8;1;T8 - 182 x 1195 x 92;34.64; 20.00 ;;;;;
ZC136/4+Dim1-10V;T8;1;T8 - 182 x 1195 x 92;50.08; 20.00 ;;;;;
ZC136/4+DimDALI;T8;1;T8 - 182 x 1195 x 92;55.6; 20.00 ;;;;;
ZC136/4+DimDSI;T8;1;T8 - 182 x 1195 x 92;60; 20.00 ;;;;;
ZC136/4+NZ;T8;1;T8 - 182 x 1195 x 92;72.64; 20.00 ;;;;;
ZC236/4;T8;1;T8 - 295 x 1195 x 92;36.28; 20.00 ;;;;;
ZC236/4+Dim1-10V;T8;1;T8 - 295 x 1195 x 92;55.16; 20.00 ;;;;;
ZC236/4+DimDALI;T8;1;T8 - 295 x 1195 x 92;59.92; 20.00 ;;;;;
ZC236/4+DimDSI;T8;1;T8 - 295 x 1195 x 92;65.48; 20.00 ;;;;;
ZC236/4+NZ;T8;1;T8 - 295 x 1195 x 92;74.28; 20.00 ;;;;;
ZC336/4;T8;1;T8 - 595 x 1195 x 92;67.6; 20.00 ;;;;;
ZC336/4+Dim1-10V;T8;1;T8 - 595 x 1195 x 92;101.88; 20.00 ;;;;;
ZC336/4+DimDALI;T8;1;T8 - 595 x 1195 x 92;112.12; 20.00 ;;;;;
ZC336/4+DimDSI;T8;1;T8 - 595 x 1195 x 92;122.12; 20.00 ;;;;;
ZC336/4+NZ;T8;1;T8 - 595 x 1195 x 92;105.6; 20.00 ;;;;;
ZC436/4;T8;1;T8 - 595 x 1195 x 92;67.6; 20.00 ;;;;;
ZC436/4+Dim1-10V;T8;1;T8 - 595 x 1195 x 92;105.32; 20.00 ;;;;;
ZC436/4+DimDALI;T8;1;T8 - 595 x 1195 x 92;112.12; 20.00 ;;;;;
ZC436/4+DimDSI;T8;1;T8 - 595 x 1195 x 92;125.96; 20.00 ;;;;;
ZC436/4+NZ;T8;1;T8 - 595 x 1195 x 92;105.6; 20.00 ;;;;;
ZC158/4;T8;1;T8 - 182 x 1495 x 92;40.4; 20.00 ;;;;;
ZC158/4+Dim1-10V;T8;1;T8 - 182 x 1495 x 92;55.84; 20.00 ;;;;;
ZC158/4+DimDALI;T8;1;T8 - 182 x 1495 x 92;61.36; 20.00 ;;;;;
ZC158/4+DimDSI;T8;1;T8 - 182 x 1495 x 92;65.76; 20.00 ;;;;;
ZC158/4+NZ;T8;1;T8 - 182 x 1495 x 92;78.4; 20.00 ;;;;;
ZC258/4;T8;1;T8 - 295 x 1495 x 92;42.32; 20.00 ;;;;;
ZC258/4+Dim1-10V;T8;1;T8 - 295 x 1495 x 92;61.2; 20.00 ;;;;;
ZC258/4+DimDALI;T8;1;T8 - 295 x 1495 x 92;65.96; 20.00 ;;;;;
ZC258/4+DimDSI;T8;1;T8 - 295 x 1495 x 92;71.52; 20.00 ;;;;;
ZC258/4+NZ;T8;1;T8 - 295 x 1495 x 92;80.32; 20.00 ;;;;;
ZC358/4;T8;1;T8 - 595 x 1495 x 92;76.16; 20.00 ;;;;;
ZC358/4+Dim1-10V;T8;1;T8 - 595 x 1495 x 92;113.88; 20.00 ;;;;;
ZC358/4+DimDALI;T8;1;T8 - 595 x 1495 x 92;120.72; 20.00 ;;;;;
ZC358/4+DimDSI;T8;1;T8 - 595 x 1495 x 92;134.52; 20.00 ;;;;;
ZC358/4+NZ;T8;1;T8 - 595 x 1495 x 92;114.16; 20.00 ;;;;;
ZC458/4;T8;1;T8 - 595 x 1495 x 92;76.16; 20.00 ;;;;;
ZC458/4+Dim1-10V;T8;1;T8 - 595 x 1495 x 92;113.88; 20.00 ;;;;;
ZC458/4+DimDALI;T8;1;T8 - 595 x 1495 x 92;120.72; 20.00 ;;;;;
ZC458/4+DimDSI;T8;1;T8 - 595 x 1495 x 92;134.52; 20.00 ;;;;;
ZC458/4+NZ;T8;1;T8 - 595 x 1495 x 92;114.16; 20.00 ;;;;;
ZC118/10LOS;T8;1;T8 - 182 x 595 x 92;38.2; 20.00 ;;;;;
ZC118/10LOS+Dim1-10V;T8;1;T8 - 182 x 595 x 92;53.64; 20.00 ;;;;;
ZC118/10LOS+DimDALI;T8;1;T8 - 182 x 595 x 92;59.12; 20.00 ;;;;;
ZC118/10LOS+DimDSI;T8;1;T8 - 182 x 595 x 92;63.56; 20.00 ;;;;;
ZC118/10LOS+NZ;T8;1;T8 - 182 x 595 x 92;76.2; 20.00 ;;;;;
ZC218/10LOS;T8;1;T8 - 295 x 595 x 92;38.2; 20.00 ;;;;;
ZC218/10LOS+Dim1-10V;T8;1;T8 - 295 x 595 x 92;57.08; 20.00 ;;;;;
ZC218/10LOS+DimDALI;T8;1;T8 - 295 x 595 x 92;61.84; 20.00 ;;;;;
ZC218/10LOS+DimDSI;T8;1;T8 - 295 x 595 x 92;67.4; 20.00 ;;;;;
ZC218/10LOS+NZ;T8;1;T8 - 295 x 595 x 92;76.2; 20.00 ;;;;;
ZC318/10LOS;T8;1;T8 - 595 x 595 x 92;42.64; 20.00 ;;;;;
ZC318/10LOS+Dim1-10V;T8;1;T8 - 595 x 595 x 92;66.28; 20.00 ;;;;;
ZC318/10LOS+DimDALI;T8;1;T8 - 595 x 595 x 92;70.96; 20.00 ;;;;;
ZC318/10LOS+DimDSI;T8;1;T8 - 595 x 595 x 92;83.32; 20.00 ;;;;;
ZC318/10LOS+NZ;T8;1;T8 - 595 x 595 x 92;80.64; 20.00 ;;;;;
ZC418/10LOS;T8;1;T8 - 595 x 595 x 92;39.76; 20.00 ;;;;;
ZC418/10LOS+Dim1-10V;T8;1;T8 - 595 x 595 x 92;63.4; 20.00 ;;;;;
ZC418/10LOS+DimDALI;T8;1;T8 - 595 x 595 x 92;68.08; 20.00 ;;;;;
ZC418/10LOS+DimDSI;T8;1;T8 - 595 x 595 x 92;80.44; 20.00 ;;;;;
ZC418/10LOS+NZ;T8;1;T8 - 595 x 595 x 92;77.76; 20.00 ;;;;;
ZC136/10LOS;T8;1;T8 - 182 x 1195 x 92;38.2; 20.00 ;;;;;
ZC136/10LOS+Dim1-10V;T8;1;T8 - 182 x 1195 x 92;53.64; 20.00 ;;;;;
ZC136/10LOS+DimDALI;T8;1;T8 - 182 x 1195 x 92;59.12; 20.00 ;;;;;
ZC136/10LOS+DimDSI;T8;1;T8 - 182 x 1195 x 92;63.56; 20.00 ;;;;;
ZC136/10LOS+NZ;T8;1;T8 - 182 x 1195 x 92;76.2; 20.00 ;;;;;
ZC236/10LOS;T8;1;T8 - 295 x 1195 x 92;41.2; 20.00 ;;;;;
ZC236/10LOS+Dim1-10V;T8;1;T8 - 295 x 1195 x 92;60.04; 20.00 ;;;;;
ZC236/10LOS+DimDALI;T8;1;T8 - 295 x 1195 x 92;64.8; 20.00 ;;;;;
ZC236/10LOS+DimDSI;T8;1;T8 - 295 x 1195 x 92;70.36; 20.00 ;;;;;
ZC236/10LOS+NZ;T8;1;T8 - 295 x 1195 x 92;79.2; 20.00 ;;;;;
ZC336/10LOS;T8;1;T8 - 595 x 1195 x 92;76.4; 20.00 ;;;;;
ZC336/10LOS+Dim1-10V;T8;1;T8 - 595 x 1195 x 92;110.68; 20.00 ;;;;;
ZC336/10LOS+DimDALI;T8;1;T8 - 595 x 1195 x 92;120.96; 20.00 ;;;;;
ZC336/10LOS+DimDSI;T8;1;T8 - 595 x 1195 x 92;130.96; 20.00 ;;;;;
ZC336/10LOS+NZ;T8;1;T8 - 595 x 1195 x 92;114.4; 20.00 ;;;;;
ZC436/10LOS;T8;1;T8 - 595 x 1195 x 92;76.4; 20.00 ;;;;;
ZC436/10LOS+Dim1-10V;T8;1;T8 - 595 x 1195 x 92;114.12; 20.00 ;;;;;
ZC436/10LOS+DimDALI;T8;1;T8 - 595 x 1195 x 92;120.96; 20.00 ;;;;;
ZC436/10LOS+DimDSI;T8;1;T8 - 595 x 1195 x 92;134.8; 20.00 ;;;;;
ZC436/10LOS+NZ;T8;1;T8 - 595 x 1195 x 92;114.4; 20.00 ;;;;;
ZC158/10LOS;T8;1;T8 - 182 x 1495 x 92;44.24; 20.00 ;;;;;
ZC158/10LOS+Dim1-10V;T8;1;T8 - 182 x 1495 x 92;59.68; 20.00 ;;;;;
ZC158/10LOS+DimDALI;T8;1;T8 - 182 x 1495 x 92;65.2; 20.00 ;;;;;
ZC158/10LOS+DimDSI;T8;1;T8 - 182 x 1495 x 92;69.6; 20.00 ;;;;;
ZC158/10LOS+NZ;T8;1;T8 - 182 x 1495 x 92;82.24; 20.00 ;;;;;
ZC258/10LOS;T8;1;T8 - 295 x 1495 x 92;47.24; 20.00 ;;;;;
ZC258/10LOS+Dim1-10V;T8;1;T8 - 295 x 1495 x 92;66.08; 20.00 ;;;;;
ZC258/10LOS+DimDALI;T8;1;T8 - 295 x 1495 x 92;70.84; 20.00 ;;;;;
ZC258/10LOS+DimDSI;T8;1;T8 - 295 x 1495 x 92;76.4; 20.00 ;;;;;
ZC258/10LOS+NZ;T8;1;T8 - 295 x 1495 x 92;85.24; 20.00 ;;;;;
ZC358/10LOS;T8;1;T8 - 595 x 1495 x 92;85.04; 20.00 ;;;;;
ZC358/10LOS+Dim1-10V;T8;1;T8 - 595 x 1495 x 92;122.76; 20.00 ;;;;;
ZC358/10LOS+DimDALI;T8;1;T8 - 595 x 1495 x 92;129.6; 20.00 ;;;;;
ZC358/10LOS+DimDSI;T8;1;T8 - 595 x 1495 x 92;143.4; 20.00 ;;;;;
ZC358/10LOS+NZ;T8;1;T8 - 595 x 1495 x 92;123.04; 20.00 ;;;;;
ZC458/10LOS;T8;1;T8 - 595 x 1495 x 92;85.04; 20.00 ;;;;;
ZC458/10LOS+Dim1-10V;T8;1;T8 - 595 x 1495 x 92;122.76; 20.00 ;;;;;
ZC458/10LOS+DimDALI;T8;1;T8 - 595 x 1495 x 92;129.6; 20.00 ;;;;;
ZC458/10LOS+DimDSI;T8;1;T8 - 595 x 1495 x 92;143.4; 20.00 ;;;;;
ZC458/10LOS+NZ;T8;1;T8 - 595 x 1495 x 92;123.04; 20.00 ;;;;;
ZC118/13MIKRO;T8;1;T8 - 182 x 595 x 92;55.2; 20.00 ;;;;;
ZC118/13MIKRO+Dim1-10V;T8;1;T8 - 182 x 595 x 92;70.64; 20.00 ;;;;;
ZC118/13MIKRO+DimDALI;T8;1;T8 - 182 x 595 x 92;76.12; 20.00 ;;;;;
ZC118/13MIKRO+DimDSI;T8;1;T8 - 182 x 595 x 92;80.56; 20.00 ;;;;;
ZC118/13MIKRO+NZ;T8;1;T8 - 182 x 595 x 92;93.2; 20.00 ;;;;;
ZC218/13MIKRO;T8;1;T8 - 295 x 595 x 92;55.2; 20.00 ;;;;;
ZC218/13MIKRO+Dim1-10V;T8;1;T8 - 295 x 595 x 92;74.04; 20.00 ;;;;;
ZC218/13MIKRO+DimDALI;T8;1;T8 - 295 x 595 x 92;78.8; 20.00 ;;;;;
ZC218/13MIKRO+DimDSI;T8;1;T8 - 295 x 595 x 92;84.4; 20.00 ;;;;;
ZC218/13MIKRO+NZ;T8;1;T8 - 295 x 595 x 92;93.2; 20.00 ;;;;;
ZC318/13MIKRO;T8;1;T8 - 595 x 595 x 92;73.36; 20.00 ;;;;;
ZC318/13MIKRO+Dim1-10V;T8;1;T8 - 595 x 595 x 92;97; 20.00 ;;;;;
ZC318/13MIKRO+DimDALI;T8;1;T8 - 595 x 595 x 92;101.68; 20.00 ;;;;;
ZC318/13MIKRO+DimDSI;T8;1;T8 - 595 x 595 x 92;114.04; 20.00 ;;;;;
ZC318/13MIKRO+NZ;T8;1;T8 - 595 x 595 x 92;111.36; 20.00 ;;;;;
ZC418/13MIKRO;T8;1;T8 - 595 x 595 x 92;73.36; 20.00 ;;;;;
ZC418/13MIKRO+Dim1-10V;T8;1;T8 - 595 x 595 x 92;97; 20.00 ;;;;;
ZC418/13MIKRO+DimDALI;T8;1;T8 - 595 x 595 x 92;101.68; 20.00 ;;;;;
ZC418/13MIKRO+DimDSI;T8;1;T8 - 595 x 595 x 92;114.04; 20.00 ;;;;;
ZC418/13MIKRO+NZ;T8;1;T8 - 595 x 595 x 92;111.36; 20.00 ;;;;;
ZC136/13MIKRO;T8;1;T8 - 182 x 1195 x 92;59.04; 20.00 ;;;;;
ZC136/13MIKRO+Dim1-10V;T8;1;T8 - 182 x 1195 x 92;74.48; 20.00 ;;;;;
ZC136/13MIKRO+DimDALI;T8;1;T8 - 182 x 1195 x 92;79.96; 20.00 ;;;;;
ZC136/13MIKRO+DimDSI;T8;1;T8 - 182 x 1195 x 92;84.4; 20.00 ;;;;;
ZC136/13MIKRO+NZ;T8;1;T8 - 182 x 1195 x 92;97.04; 20.00 ;;;;;
ZC236/13MIKRO;T8;1;T8 - 295 x 1195 x 92;71.92; 20.00 ;;;;;
ZC236/13MIKRO+Dim1-10V;T8;1;T8 - 295 x 1195 x 92;90.76; 20.00 ;;;;;
ZC236/13MIKRO+DimDALI;T8;1;T8 - 295 x 1195 x 92;95.52; 20.00 ;;;;;
ZC236/13MIKRO+DimDSI;T8;1;T8 - 295 x 1195 x 92;101.08; 20.00 ;;;;;
ZC236/13MIKRO+NZ;T8;1;T8 - 295 x 1195 x 92;109.92; 20.00 ;;;;;
ZC336/13MIKRO;T8;1;T8 - 595 x 1195 x 92;137.56; 20.00 ;;;;;
ZC336/13MIKRO+Dim1-10V;T8;1;T8 - 595 x 1195 x 92;171.84; 20.00 ;;;;;
ZC336/13MIKRO+DimDALI;T8;1;T8 - 595 x 1195 x 92;182.12; 20.00 ;;;;;
ZC336/13MIKRO+DimDSI;T8;1;T8 - 595 x 1195 x 92;192.08; 20.00 ;;;;;
ZC336/13MIKRO+NZ;T8;1;T8 - 595 x 1195 x 92;175.56; 20.00 ;;;;;
ZC436/13MIKRO;T8;1;T8 - 595 x 1195 x 92;137.56; 20.00 ;;;;;
ZC436/13MIKRO+Dim1-10V;T8;1;T8 - 595 x 1195 x 92;175.28; 20.00 ;;;;;
ZC436/13MIKRO+DimDALI;T8;1;T8 - 595 x 1195 x 92;182.12; 20.00 ;;;;;
ZC436/13MIKRO+DimDSI;T8;1;T8 - 595 x 1195 x 92;195.92; 20.00 ;;;;;
ZC436/13MIKRO+NZ;T8;1;T8 - 595 x 1195 x 92;175.56; 20.00 ;;;;;
ZC158/13MIKRO;T8;1;T8 - 182 x 1495 x 92;66.32; 20.00 ;;;;;
ZC158/13MIKRO+Dim1-10V;T8;1;T8 - 182 x 1495 x 92;81.76; 20.00 ;;;;;
ZC158/13MIKRO+DimDALI;T8;1;T8 - 182 x 1495 x 92;87.28; 20.00 ;;;;;
ZC158/13MIKRO+DimDSI;T8;1;T8 - 182 x 1495 x 92;91.68; 20.00 ;;;;;
ZC158/13MIKRO+NZ;T8;1;T8 - 182 x 1495 x 92;104.32; 20.00 ;;;;;
ZC258/13MIKRO;T8;1;T8 - 295 x 1495 x 92;92.64; 20.00 ;;;;;
ZC258/13MIKRO+Dim1-10V;T8;1;T8 - 295 x 1495 x 92;111.48; 20.00 ;;;;;
ZC258/13MIKRO+DimDALI;T8;1;T8 - 295 x 1495 x 92;116.24; 20.00 ;;;;;
ZC258/13MIKRO+DimDSI;T8;1;T8 - 295 x 1495 x 92;121.84; 20.00 ;;;;;
ZC258/13MIKRO+NZ;T8;1;T8 - 295 x 1495 x 92;130.64; 20.00 ;;;;;
ZC358/13MIKRO;T8;1;T8 - 595 x 1495 x 92;166.76; 20.00 ;;;;;
ZC358/13MIKRO+Dim1-10V;T8;1;T8 - 595 x 1495 x 92;204.48; 20.00 ;;;;;
ZC358/13MIKRO+DimDALI;T8;1;T8 - 595 x 1495 x 92;211.32; 20.00 ;;;;;
ZC358/13MIKRO+DimDSI;T8;1;T8 - 595 x 1495 x 92;225.12; 20.00 ;;;;;
ZC358/13MIKRO+NZ;T8;1;T8 - 595 x 1495 x 92;204.76; 20.00 ;;;;;
ZC458/13MIKRO;T8;1;T8 - 595 x 1495 x 92;166.76; 20.00 ;;;;;
ZC458/13MIKRO+Dim1-10V;T8;1;T8 - 595 x 1495 x 92;204.48; 20.00 ;;;;;
ZC458/13MIKRO+DimDALI;T8;1;T8 - 595 x 1495 x 92;211.32; 20.00 ;;;;;
ZC458/13MIKRO+DimDSI;T8;1;T8 - 595 x 1495 x 92;225.12; 20.00 ;;;;;
ZC458/13MIKRO+NZ;T8;1;T8 - 595 x 1495 x 92;204.76; 20.00 ;;;;;
ZC118/13PLEXI;T8;1;T8 - 182 x 595 x 92;39.84; 20.00 ;;;;;
ZC118/13PLEXI+Dim1-10V;T8;1;T8 - 182 x 595 x 92;55.28; 20.00 ;;;;;
ZC118/13PLEXI+DimDALI;T8;1;T8 - 182 x 595 x 92;60.76; 20.00 ;;;;;
ZC118/13PLEXI+DimDSI;T8;1;T8 - 182 x 595 x 92;65.2; 20.00 ;;;;;
ZC118/13PLEXI+NZ;T8;1;T8 - 182 x 595 x 92;77.84; 20.00 ;;;;;
ZC218/13PLEXI;T8;1;T8 - 295 x 595 x 92;39.84; 20.00 ;;;;;
ZC218/13PLEXI+Dim1-10V;T8;1;T8 - 295 x 595 x 92;58.68; 20.00 ;;;;;
ZC218/13PLEXI+DimDALI;T8;1;T8 - 295 x 595 x 92;63.44; 20.00 ;;;;;
ZC218/13PLEXI+DimDSI;T8;1;T8 - 295 x 595 x 92;69.04; 20.00 ;;;;;
ZC218/13PLEXI+NZ;T8;1;T8 - 295 x 595 x 92;77.84; 20.00 ;;;;;
ZC318/13PLEXI;T8;1;T8 - 595 x 595 x 92;44.56; 20.00 ;;;;;
ZC318/13PLEXI+Dim1-10V;T8;1;T8 - 595 x 595 x 92;68.2; 20.00 ;;;;;
ZC318/13PLEXI+DimDALI;T8;1;T8 - 595 x 595 x 92;72.88; 20.00 ;;;;;
ZC318/13PLEXI+DimDSI;T8;1;T8 - 595 x 595 x 92;85.24; 20.00 ;;;;;
ZC318/13PLEXI+NZ;T8;1;T8 - 595 x 595 x 92;82.56; 20.00 ;;;;;
ZC418/13PLEXI;T8;1;T8 - 595 x 595 x 92;42.8; 20.00 ;;;;;
ZC418/13PLEXI+Dim1-10V;T8;1;T8 - 595 x 595 x 92;66.48; 20.00 ;;;;;
ZC418/13PLEXI+DimDALI;T8;1;T8 - 595 x 595 x 92;71.12; 20.00 ;;;;;
ZC418/13PLEXI+DimDSI;T8;1;T8 - 595 x 595 x 92;83.52; 20.00 ;;;;;
ZC418/13PLEXI+NZ;T8;1;T8 - 595 x 595 x 92;80.8; 20.00 ;;;;;
ZC136/13PLEXI;T8;1;T8 - 182 x 1195 x 92;39.84; 20.00 ;;;;;
ZC136/13PLEXI+Dim1-10V;T8;1;T8 - 182 x 1195 x 92;55.28; 20.00 ;;;;;
ZC136/13PLEXI+DimDALI;T8;1;T8 - 182 x 1195 x 92;60.76; 20.00 ;;;;;
ZC136/13PLEXI+DimDSI;T8;1;T8 - 182 x 1195 x 92;65.2; 20.00 ;;;;;
ZC136/13PLEXI+NZ;T8;1;T8 - 182 x 1195 x 92;77.84; 20.00 ;;;;;
ZC236/13PLEXI;T8;1;T8 - 295 x 1195 x 92;43.12; 20.00 ;;;;;
ZC236/13PLEXI+Dim1-10V;T8;1;T8 - 295 x 1195 x 92;61.96; 20.00 ;;;;;
ZC236/13PLEXI+DimDALI;T8;1;T8 - 295 x 1195 x 92;66.72; 20.00 ;;;;;
ZC236/13PLEXI+DimDSI;T8;1;T8 - 295 x 1195 x 92;72.28; 20.00 ;;;;;
ZC236/13PLEXI+NZ;T8;1;T8 - 295 x 1195 x 92;81.12; 20.00 ;;;;;
ZC336/13PLEXI;T8;1;T8 - 595 x 1195 x 92;79.96; 20.00 ;;;;;
ZC336/13PLEXI+Dim1-10V;T8;1;T8 - 595 x 1195 x 92;114.24; 20.00 ;;;;;
ZC336/13PLEXI+DimDALI;T8;1;T8 - 595 x 1195 x 92;124.52; 20.00 ;;;;;
ZC336/13PLEXI+DimDSI;T8;1;T8 - 595 x 1195 x 92;134.48; 20.00 ;;;;;
ZC336/13PLEXI+NZ;T8;1;T8 - 595 x 1195 x 92;117.96; 20.00 ;;;;;
ZC436/13PLEXI;T8;1;T8 - 595 x 1195 x 92;79.96; 20.00 ;;;;;
ZC436/13PLEXI+Dim1-10V;T8;1;T8 - 595 x 1195 x 92;117.68; 20.00 ;;;;;
ZC436/13PLEXI+DimDALI;T8;1;T8 - 595 x 1195 x 92;124.52; 20.00 ;;;;;
ZC436/13PLEXI+DimDSI;T8;1;T8 - 595 x 1195 x 92;138.32; 20.00 ;;;;;
ZC436/13PLEXI+NZ;T8;1;T8 - 595 x 1195 x 92;117.96; 20.00 ;;;;;
ZC158/13PLEXI;T8;1;T8 - 182 x 1495 x 92;46.16; 20.00 ;;;;;
ZC158/13PLEXI+Dim1-10V;T8;1;T8 - 182 x 1495 x 92;61.6; 20.00 ;;;;;
ZC158/13PLEXI+DimDALI;T8;1;T8 - 182 x 1495 x 92;67.12; 20.00 ;;;;;
ZC158/13PLEXI+DimDSI;T8;1;T8 - 182 x 1495 x 92;71.52; 20.00 ;;;;;
ZC158/13PLEXI+NZ;T8;1;T8 - 182 x 1495 x 92;84.16; 20.00 ;;;;;
ZC258/13PLEXI;T8;1;T8 - 295 x 1495 x 92;49.44; 20.00 ;;;;;
ZC258/13PLEXI+Dim1-10V;T8;1;T8 - 295 x 1495 x 92;68.28; 20.00 ;;;;;
ZC258/13PLEXI+DimDALI;T8;1;T8 - 295 x 1495 x 92;73.04; 20.00 ;;;;;
ZC258/13PLEXI+DimDSI;T8;1;T8 - 295 x 1495 x 92;78.64; 20.00 ;;;;;
ZC258/13PLEXI+NZ;T8;1;T8 - 295 x 1495 x 92;87.44; 20.00 ;;;;;
ZC358/13PLEXI;T8;1;T8 - 595 x 1495 x 92;178; 20.00 ;;;;;
ZC358/13PLEXI+Dim1-10V;T8;1;T8 - 595 x 1495 x 92;215.72; 20.00 ;;;;;
ZC358/13PLEXI+DimDALI;T8;1;T8 - 595 x 1495 x 92;222.56; 20.00 ;;;;;
ZC358/13PLEXI+DimDSI;T8;1;T8 - 595 x 1495 x 92;236.36; 20.00 ;;;;;
ZC358/13PLEXI+NZ;T8;1;T8 - 595 x 1495 x 92;216; 20.00 ;;;;;
ZC458/13PLEXI;T8;1;T8 - 595 x 1495 x 92;178; 20.00 ;;;;;
ZC458/13PLEXI+Dim1-10V;T8;1;T8 - 595 x 1495 x 92;215.72; 20.00 ;;;;;
ZC458/13PLEXI+DimDALI;T8;1;T8 - 595 x 1495 x 92;222.56; 20.00 ;;;;;
ZC458/13PLEXI+DimDSI;T8;1;T8 - 595 x 1495 x 92;236.36; 20.00 ;;;;;
ZC458/13PLEXI+NZ;T8;1;T8 - 595 x 1495 x 92;216; 20.00 ;;;;;
ZC118/13OPAL;T8;1;T8 - 182 x 595 x 92;39.84; 20.00 ;;;;;
ZC118/13OPAL+Dim1-10V;T8;1;T8 - 182 x 595 x 92;55.28; 20.00 ;;;;;
ZC118/13OPAL+DimDALI;T8;1;T8 - 182 x 595 x 92;60.76; 20.00 ;;;;;
ZC118/13OPAL+DimDSI;T8;1;T8 - 182 x 595 x 92;65.2; 20.00 ;;;;;
ZC118/13OPAL+NZ;T8;1;T8 - 182 x 595 x 92;77.84; 20.00 ;;;;;
ZC218/13OPAL;T8;1;T8 - 295 x 595 x 92;39.84; 20.00 ;;;;;
ZC218/13OPAL+Dim1-10V;T8;1;T8 - 295 x 595 x 92;58.68; 20.00 ;;;;;
ZC218/13OPAL+DimDALI;T8;1;T8 - 295 x 595 x 92;63.44; 20.00 ;;;;;
ZC218/13OPAL+DimDSI;T8;1;T8 - 295 x 595 x 92;69.04; 20.00 ;;;;;
ZC218/13OPAL+NZ;T8;1;T8 - 295 x 595 x 92;77.84; 20.00 ;;;;;
ZC318/13OPAL;T8;1;T8 - 595 x 595 x 92;44.56; 20.00 ;;;;;
ZC318/13OPAL+Dim1-10V;T8;1;T8 - 595 x 595 x 92;68.2; 20.00 ;;;;;
ZC318/13OPAL+DimDALI;T8;1;T8 - 595 x 595 x 92;72.88; 20.00 ;;;;;
ZC318/13OPAL+DimDSI;T8;1;T8 - 595 x 595 x 92;85.24; 20.00 ;;;;;
ZC318/13OPAL+NZ;T8;1;T8 - 595 x 595 x 92;82.56; 20.00 ;;;;;
ZC418/13OPAL;T8;1;T8 - 595 x 595 x 92;42.8; 20.00 ;;;;;
ZC418/13OPAL+Dim1-10V;T8;1;T8 - 595 x 595 x 92;66.48; 20.00 ;;;;;
ZC418/13OPAL+DimDALI;T8;1;T8 - 595 x 595 x 92;71.12; 20.00 ;;;;;
ZC418/13OPAL+DimDSI;T8;1;T8 - 595 x 595 x 92;83.52; 20.00 ;;;;;
ZC418/13OPAL+NZ;T8;1;T8 - 595 x 595 x 92;80.8; 20.00 ;;;;;
ZC136/13OPAL;T8;1;T8 - 182 x 1195 x 92;39.84; 20.00 ;;;;;
ZC136/13OPAL+Dim1-10V;T8;1;T8 - 182 x 1195 x 92;55.28; 20.00 ;;;;;
ZC136/13OPAL+DimDALI;T8;1;T8 - 182 x 1195 x 92;60.76; 20.00 ;;;;;
ZC136/13OPAL+DimDSI;T8;1;T8 - 182 x 1195 x 92;65.2; 20.00 ;;;;;
ZC136/13OPAL+NZ;T8;1;T8 - 182 x 1195 x 92;77.84; 20.00 ;;;;;
ZC236/13OPAL;T8;1;T8 - 295 x 1195 x 92;43.12; 20.00 ;;;;;
ZC236/13OPAL+Dim1-10V;T8;1;T8 - 295 x 1195 x 92;61.96; 20.00 ;;;;;
ZC236/13OPAL+DimDALI;T8;1;T8 - 295 x 1195 x 92;66.72; 20.00 ;;;;;
ZC236/13OPAL+DimDSI;T8;1;T8 - 295 x 1195 x 92;72.28; 20.00 ;;;;;
ZC236/13OPAL+NZ;T8;1;T8 - 295 x 1195 x 92;81.12; 20.00 ;;;;;
ZC336/13OPAL;T8;1;T8 - 595 x 1195 x 92;79.96; 20.00 ;;;;;
ZC336/13OPAL+Dim1-10V;T8;1;T8 - 595 x 1195 x 92;114.24; 20.00 ;;;;;
ZC336/13OPAL+DimDALI;T8;1;T8 - 595 x 1195 x 92;124.52; 20.00 ;;;;;
ZC336/13OPAL+DimDSI;T8;1;T8 - 595 x 1195 x 92;134.48; 20.00 ;;;;;
ZC336/13OPAL+NZ;T8;1;T8 - 595 x 1195 x 92;117.96; 20.00 ;;;;;
ZC436/13OPAL;T8;1;T8 - 595 x 1195 x 92;79.96; 20.00 ;;;;;
ZC436/13OPAL+Dim1-10V;T8;1;T8 - 595 x 1195 x 92;117.68; 20.00 ;;;;;
ZC436/13OPAL+DimDALI;T8;1;T8 - 595 x 1195 x 92;124.52; 20.00 ;;;;;
